id,user,amount
0x1f3adb435139d040205182d92436f2f3d6dad54023f7f1c7c526271d8875e02a-0x1b,0xbaaa073651d058524864f709d4249a3cb162062f,161337719298245614034056
0xc4ffd2d36c9ea8bbb6cd78de1e14554f0581d8c4c406e8ada509c10fadef5009-0x2,0x9eb1e141b58e9204795ab2b323c860b637beb27d,95926535087719298245002
0xcc14e615c6744e1b6ea416099201c8417c3c2b8f06d018af3efe4b74a0ece2fc-0x9,0x9eb1e141b58e9204795ab2b323c860b637beb27d,50126096491228070175132
0x63d0408fabfe98c499e8081d46358a47e44e3d9a08d8f8d15317b2292c88433d-0x11,0xbaaa073651d058524864f709d4249a3cb162062f,102931286549707602338520
0x9fa8144b3422c90f7feea193bfe0f202addb1f800595f9f4abd224fedc2e440f-0x20,0x9eb1e141b58e9204795ab2b323c860b637beb27d,158755482456140350876176
0xf57a5e9a27441eb7f89b4dc4004f68d83c8f84f6a26bb99bc196924020e52a11-0x3,0x6b11d8df39e465c748ca6e1624c63e473d9b7780,322037950779727095514500
0x18444ac80d23e727d1c5b7ee0fb4e61cbbea72585979ad71abaf413ba4d541f1-0x9,0x9eb1e141b58e9204795ab2b323c860b637beb27d,197023026315789473682942
0x8b31769f16e66a6ea16496b23c6aa46de80539996448c14ffe0b884df0dc4096-0x1,0xe4748ca8fe2cb60eac4978520d722bd91cbf9646,15556379601591877712189822
0x089718ede8363c0cea37a45b0a89d2a66e17cc41333d86dd4678d9fa41f30c1e-0x1,0x9eb1e141b58e9204795ab2b323c860b637beb27d,48815789473684210526010
0xb92fbff1002895a1c642351ea96c68824c19ccf48e4de8e1e52ea5bcaaa1ab55-0x8,0xbaaa073651d058524864f709d4249a3cb162062f,146046539961013645223232
0x761dfe620181f92070e890096ae07198b0c3450300342c1fc7ef517b67fba084-0x1,0x7b822c7445be2eec5a3aceeea7744f319c43f809,9374203277021863402360683
0x2ef0d434d9edfd3fca8634aa84ffcff0f0154ca2f8eecf24a8e18f04bd014a2d-0x2,0x9eb1e141b58e9204795ab2b323c860b637beb27d,194117324561403508770678
0xe958190eb0d697aa3fea3a743893d55079dad20ed7a36a689d84ffc7c812a568-0x3,0x9eb1e141b58e9204795ab2b323c860b637beb27d,422538702966247559506974
0x92501922f53146513f43744def29680670d7bfce882cf014ebbe6bce51fd59c3-0x1,0xbaaa073651d058524864f709d4249a3cb162062f,367169585294546634239736
0x93a777efeed292b9c7af606fa6cba849e37f78e415ea9b092f8b4b13ae6b6671-0x5,0xf87253513a46d786fbaf1adb9850e6f9fdb9f4ad,4555501389793911324873450
0x2765d29be16fb0adc4aec3eb91ec0138a2129fa73232b47a0bf12ba17f93e135-0x5,0x82a28c491ec2bb88bdaee400e3b0124d40326e9e,532172510016202770026827
0x1381b98d8a125253cbc191e3e94d4a4e9f876c51220dae79aa75b68c51643edb-0x1,0x9eb1e141b58e9204795ab2b323c860b637beb27d,448140256734006734003874
0x55d2282d8b2cc47ef52f7f856f96400da297a23bb323986136b39e3270c585d4-0x2,0xbaaa073651d058524864f709d4249a3cb162062f,123996913580246913579448
0x34b95a272ac5164c964ccafa13b6e68d4f2f9a63f8a54fc08ace76b255236814-0x2b,0x9eb1e141b58e9204795ab2b323c860b637beb27d,318776304713804713802664
0x32b4fc44f5a26935895ebb641c359c075ea6e2730221dfbd368db248b564b7a3-0x4,0x9eb1e141b58e9204795ab2b323c860b637beb27d,55239898989898989900
0x65d253d950b4b656f2d2f0f7f6105615ea2ac273b727badb38c4039f7e0ff9fb-0x29,0x96c735a2dd275a063bc4ad1840311142284268a6,2073714025584649738042860
0x55d91d9525e1a0c26da2e95d6e96cda4bebec1f32fa06e5ba79412619708745e-0x1,0x9eb1e141b58e9204795ab2b323c860b637beb27d,211513573232323232321880
0x57c9daad5ca7d22300d5d7561bdfd7733fbd599771babb98d3d87b8394e6dbc3-0x3,0xbaaa073651d058524864f709d4249a3cb162062f,221075336700336700335288
0xda85478c1e9015a1a9bf40ffaccbb2313293a094554b27bfc2b8f7abd1f7b6a9-0xa1,0xbf0f18033950ef50570db1cfba0ab2eb49d3b889,42521005981534278149764800
0xa2e0e5403df9cfc2c5753d06cb8ec6c976555e98f0f483047c29622141f5fe9f-0x5,0x9eb1e141b58e9204795ab2b323c860b637beb27d,219990869519867491398246
0xe71961cb4a1c89bfde8ff448eaeec2ed7ec2e499d19b7d6196d831b4ba7e0793-0xf,0xf87253513a46d786fbaf1adb9850e6f9fdb9f4ad,3137706982623587732707200
0x9be2587a051358cfcb686394880f3cef89fe56a6f61c8e117223ce72946b999b-0x7,0x89ad0536cea44c4db74b51b530a9474698307d1d,6501015434886776846820274
0xe84d0a8e467bb941eb962f12758b744064fe4c4f6f2471a920931864e7a99d98-0x1,0x9eb1e141b58e9204795ab2b323c860b637beb27d,394933806322403798455740
0x28e3842882dad8daec16177d5f0314819e1479eb8f51a97d4ec897d7ff11851a-0x13,0xbaaa073651d058524864f709d4249a3cb162062f,264330696783981928907992
0x80333ee0253e6276b4aeb0e97ed697c72443a4870970dee5fdc7399c797df3c7-0x1,0x9eb1e141b58e9204795ab2b323c860b637beb27d,78431322075782537067030
0x49d8bd9fbf470e9255f35bb9744c2dc19cde7fbc07e716fd3bcffd690675be42-0xa,0xf87253513a46d786fbaf1adb9850e6f9fdb9f4ad,616920636887448338276800
0x8b063636c0b6e766cafe920b42900b8082df20578ec51bd870d2df5a417e5c2f-0x1,0xe4748ca8fe2cb60eac4978520d722bd91cbf9646,16778591685577406069405973
0x954ec0c2d72da44582533b24b94323a3b1531bb3779f2271f791e4a9c9f05bbb-0xfb,0xbaaa073651d058524864f709d4249a3cb162062f,224059277815110263300976
0xb4fc7f7a4ee4d07333664eeba9f0096ba0f1dc864999791fbbef33f29157082e-0x2,0xbaaa073651d058524864f709d4249a3cb162062f,26270102339181286544
0x018bb59de6dee6c90b7d28fa5ea065dfddade9ed36bbe863cbe6d21904903957-0x2,0x9eb1e141b58e9204795ab2b323c860b637beb27d,638879490849627156850164
0xe208ae5c0bda41f0a0d4249016980c75070448f564639c7c3b709c580694ab85-0x1,0x7b822c7445be2eec5a3aceeea7744f319c43f809,8184899157733475074857330
0x73fd10c6549d932171b30a70897994349bf16f51c0c31ef4e3fe98e7f241609a-0x17,0x6b11d8df39e465c748ca6e1624c63e473d9b7780,1713415211974600662538700
0x821a5204b4d42a080ce1b4ba0511a2703ce0709655f375a0a50118cc9eda24f9-0x9,0x9eb1e141b58e9204795ab2b323c860b637beb27d,245369037828947368419486
0x34bf0ba2415605c9caa7aa3b0ffd74fa1b649a2f069e27bc985b85b22ee0a506-0x2a,0xbaaa073651d058524864f709d4249a3cb162062f,213337216739766081869984
0xb19ab0f7e0fe61e2985da3742c26c2e95b755e45849fe8b2d22579182e4bcca7-0x1,0xbc71faaef55147d2f96c0fbddddc399de6aac8ca,3756376018484506711632827
0xae590e98544a4fc94e18b798097e1e1a56359d5bf0308d230ccccb77c1eaaceb-0x1,0xbf0f18033950ef50570db1cfba0ab2eb49d3b889,11897139313078886429362537
0x119b778f46438bef0b70f4db2025d1dc8c67bc583a32dd61593683ea47700f7a-0x1,0xe4748ca8fe2cb60eac4978520d722bd91cbf9646,6622207026868161541127396
0x389fffe97c5d5dae3bf07b95a69821be97f7d897ca88b282ddc1d7862e4a49b8-0x1,0x89ad0536cea44c4db74b51b530a9474698307d1d,548778676033295952581610
0xdccb828d8e31e2132ee600535c0c8e50e3f471e49179e5f747a5dad8027bb076-0x1c,0x9eb1e141b58e9204795ab2b323c860b637beb27d,472510739059020853111692
0x503b43943cde368020238971890cdef30c0a510a442a178e1fd7a352b4c93796-0x8,0xbaaa073651d058524864f709d4249a3cb162062f,198180065572613242440664
0x4c56309ac09668a212a96647b48c2d5b8b5be088e92bf664969d476cd27a6543-0xa,0x9eb1e141b58e9204795ab2b323c860b637beb27d,363697176145339652446314
0xd003f8524c0a647266b3d277e7628bf3e7612bbe2ef59087f99690cfd5f6baea-0x2,0x04330a444f9d051713b13c934d478a552165c205,21787787783004859207703800
0x105ac9fe81294f6809be23c18ea141000cea028366fa16177cdee0a71d58d792-0x1f,0xf87253513a46d786fbaf1adb9850e6f9fdb9f4ad,5243258047058670506295050
0xc134694399ab111ae0a587098bbceda9f96cbc07d71b5fa73ecb6316fdd34c37-0x5,0x9eb1e141b58e9204795ab2b323c860b637beb27d,202105548973143759872322
0xb9cb3fac618cff75df35721eb4ab62b7bb0a0008fa6c6be0d318418922fd9433-0x14,0xe8ea81d654b3d83249396bb541f716fed7186457,25671554986812850311219829
0x5af5bab36c6880515e90b07ebc86190a3e0b64fd791bfd53d7ea2d8794c12e3a-0x1,0xe8ea81d654b3d83249396bb541f716fed7186457,119306213796735123750
0x1e3e200aa03867a7f380803bc210b289e8c1daa5e3a9d18067896c44ba971c78-0x1,0x74b0d3ca2709cb51738c179d66c4b70f3bb18778,611946559818451850958116
0x1e94a41ea92a1784b1b7d11bbb08222c3e48f7a43028a62a1b5cf8dd016eaffc-0x3,0x9eb1e141b58e9204795ab2b323c860b637beb27d,469549763033175355447242
0x9a993b0ff1fed359df69e9a103ece73ad54737de9ff84355d9512befc919840c-0x3,0x6b11d8df39e465c748ca6e1624c63e473d9b7780,961333461412070240120720
0x65e3388cf4ffc7181322678834b2be1556206a153c258824e1a3732db2c476a3-0x4,0x9eb1e141b58e9204795ab2b323c860b637beb27d,151046603475513428119104
0x767879cf7270ac46290f57b51ae5c374cdadf7ef6e683c8f82669ce599ee006a-0x2,0xf87253513a46d786fbaf1adb9850e6f9fdb9f4ad,2143603541337546076868850
0xca16adc6368e50af6ffbe9fa6ec317504c2d38f36b59d12a66fe4ccdced0b376-0x2,0x9eb1e141b58e9204795ab2b323c860b637beb27d,203764316745655608213546
0x016f2a0b053de1768ca8053d4d8fd5f00fcc10dc1cb76907da58b42184a3904c-0xc,0x765f6726e0108926cc4b4bd71ac961a170ffa88b,33684512707141535486545765
0xaf781a34867dd8e8e105a1d4ac6c7c4929676ede33f074b0f5c00da924518782-0x1,0xcdf2d3a45c61680e8f6c9388181a3c3405668360,33790089803166969317244315
0x76ea46344b3989b69f1e754b80a9b785c321d552f23be823bbf70f984083b02e-0xf,0xbaaa073651d058524864f709d4249a3cb162062f,698381823766894856937784
0xcc645bcbfd1d936d524259bb6893a6bcc97eabe9bed55d97a40b56e047c9dd7a-0x4,0x89ad0536cea44c4db74b51b530a9474698307d1d,627900238063893277159397
0xda210980255d3315993440d22afad6913c8b855dba76ff1d4b18f03c87b3f5c3-0x3,0x96c735a2dd275a063bc4ad1840311142284268a6,2061788767715708681939770
0xb713b783b4f7c5567fcb9176e0ca41bfa5f5927396ed3c5a157d82ae22ec83ba-0x2,0xd4ce560058b23c60233075708e0f42a2a0b5c02e,8192367904968101846521971
0xeac28aef44ff85bb9f33ff620ad8ad8ce25b63d59493ce3c8dbc9ee1dcd4c631-0x10,0xe4748ca8fe2cb60eac4978520d722bd91cbf9646,16851118187203791469086450
0xb41010827c3271f86a83e3168b1de3e9b8a734e2bc708614f209f49bbb6e14f9-0x1,0x9eb1e141b58e9204795ab2b323c860b637beb27d,436329976303317535542216
0x2fd6b2ef6a8cf59c5d6a9233c12c3aea2124b6114bd00c224d3b818ed3e22ca1-0x1,0x74b0d3ca2709cb51738c179d66c4b70f3bb18778,117805149640161488501966
0x6896697a8c9b8f154bcbc4c8e683d95f9d79ff559da323d2141803da8c01dd8d-0xa,0xbaaa073651d058524864f709d4249a3cb162062f,199883710724942952429824
